outcome,action,TPR,FPR,ANS,eventTime
"red",WAIT,15,91,0.2,2432.093
"red",WAIT,15,91,0.2,2460.978
"blue",SWITCH,15,91,0.2,6.861
"blue",SWITCH,15,91,0.2,14.456
"red",WAIT,15,91,0.2,28.036
"blue",WAIT,15,91,0.2,43.978
"red",WAIT,15,91,0.2,94.027
"red",WAIT,15,91,0.2,123.077
"red",WAIT,15,91,0.2,141.047
"red",WAIT,15,91,0.2,175.117
"red",WAIT,15,91,0.2,188.318
"red",WAIT,15,91,0.2,208.103
"red",WAIT,15,91,0.2,225.059
"red",WAIT,15,91,0.2,240.189
"red",WAIT,15,91,0.2,258.104
"red",WAIT,15,91,0.2,271.195
"red",WAIT,15,91,0.2,289.186
"blue",WAIT,15,91,0.2,306.018
"red",WAIT,15,91,0.2,322.095
"red",WAIT,15,91,0.2,338.978
"red",WAIT,15,91,0.2,353.978
"red",WAIT,15,91,0.2,366.978
"red",WAIT,15,91,0.2,404.022
"red",WAIT,15,91,0.2,417.199
"red",WAIT,15,91,0.2,435.07
"red",WAIT,15,91,0.2,449.978
"red",WAIT,15,91,0.2,531.978
"red",WAIT,15,91,0.2,546.242
"red",WAIT,15,91,0.2,595.979
"red",WAIT,15,91,0.2,611.978
"red",WAIT,15,91,0.2,665.565
"red",WAIT,15,91,0.2,698.141
"red",WAIT,15,91,0.2,713.978
"red",WAIT,15,91,0.2,731.979
"red",WAIT,15,91,0.2,745.978
"red",WAIT,15,91,0.2,780.119
"red",WAIT,15,91,0.2,816.001
"red",WAIT,15,91,0.2,831.978
"red",WAIT,15,91,0.2,862.978
"blue",WAIT,15,91,0.2,910.335
"red",WAIT,15,91,0.2,940.326
"red",WAIT,15,91,0.2,955.546
"red",WAIT,15,91,0.2,971.978
"blue",WAIT,15,91,0.2,989.992
"red",WAIT,15,91,0.2,1004.978
"red",WAIT,15,91,0.2,1074.295
"red",WAIT,15,91,0.2,1106.978
"red",WAIT,15,91,0.2,1140.009
"red",WAIT,15,91,0.2,1171.2
"red",WAIT,15,91,0.2,1189.084
"red",WAIT,15,91,0.2,1218.323
"red",WAIT,15,91,0.2,1236.245
"blue",WAIT,15,91,0.2,1253.071
"blue",WAIT,15,91,0.2,1269.2
"red",WAIT,15,91,0.2,1302.153
"red",WAIT,15,91,0.2,1320.098
"red",WAIT,15,91,0.2,1370.978
"red",WAIT,15,91,0.2,1406.978
"red",WAIT,15,91,0.2,1488.329
"red",WAIT,15,91,0.2,1503.304
"blue",WAIT,15,91,0.2,1519.079
"red",WAIT,15,91,0.2,1534.978
"red",WAIT,15,91,0.2,1580.978
"red",WAIT,15,91,0.2,1601.539
"red",WAIT,15,91,0.2,1636.202
"red",WAIT,15,91,0.2,1667.09
"red",WAIT,15,91,0.2,1681.978
"red",WAIT,15,91,0.2,1697.978
"red",WAIT,15,91,0.2,1713.033
"red",WAIT,15,91,0.2,1732.228
"blue",WAIT,15,91,0.2,1746.995
"red",WAIT,15,91,0.2,1763.996
"red",WAIT,15,91,0.2,1798.978
"red",WAIT,15,91,0.2,1853.044
"red",WAIT,15,91,0.2,1872.248
"red",WAIT,15,91,0.2,1890.21
"red",WAIT,15,91,0.2,1939.025
"red",WAIT,15,91,0.2,1954.978
"red",WAIT,15,91,0.2,1986.046
"red",WAIT,15,91,0.2,2004.978
"red",WAIT,15,91,0.2,2025.311
"red",WAIT,15,91,0.2,2041.033
"red",WAIT,15,91,0.2,2135.031
"blue",WAIT,15,91,0.2,2153.986
"red",WAIT,15,91,0.2,2204.112
"red",WAIT,15,91,0.2,2237.065
"red",WAIT,15,91,0.2,2339.032
"blue",WAIT,15,91,0.2,2390.001
"red",WAIT,15,91,0.2,2420.025
"blue",SWITCH,15,91,0.2,8.527
"blue",SWITCH,15,91,0.2,16.599
"red",WAIT,15,91,0.2,28.254
"blue",WAIT,15,91,0.2,46.249
"red",WAIT,15,91,0.2,80.978
"red",WAIT,15,91,0.2,100.037
"red",WAIT,15,91,0.2,117.148
"red",WAIT,15,91,0.2,167.044
"red",WAIT,15,91,0.2,203.978
"red",WAIT,15,91,0.2,234.984
"red",WAIT,15,91,0.2,271.287
"red",WAIT,15,91,0.2,302.238
"red",WAIT,15,91,0.2,337.686
"red",WAIT,15,91,0.2,355.131
"red",WAIT,15,91,0.2,368.045
"red",WAIT,15,91,0.2,415.034
"blue",WAIT,15,91,0.2,431.073
"blue",WAIT,15,91,0.2,445.978
"red",WAIT,15,91,0.2,460.978
"red",WAIT,15,91,0.2,493.978
"red",WAIT,15,91,0.2,525.978
"red",WAIT,15,91,0.2,557.129
"red",WAIT,15,91,0.2,571.978
"red",WAIT,15,91,0.2,591.374
"red",WAIT,15,91,0.2,604.978
"red",WAIT,15,91,0.2,618.978
"red",WAIT,15,91,0.2,650.115
"red",WAIT,15,91,0.2,682.328
"red",WAIT,15,91,0.2,697.359
"red",WAIT,15,91,0.2,710.182
"blue",WAIT,15,91,0.2,723.978
"red",WAIT,15,91,0.2,739.978
"red",WAIT,15,91,0.2,756.055
"red",WAIT,15,91,0.2,844.145
"red",WAIT,15,91,0.2,981.398
"red",WAIT,15,91,0.2,994.002
"red",WAIT,15,91,0.2,1008.978
"red",WAIT,15,91,0.2,1024.008
"red",WAIT,15,91,0.2,1042.273
"red",WAIT,15,91,0.2,1114.044
"red",WAIT,15,91,0.2,1162.997
"red",WAIT,15,91,0.2,1181.351
"red",WAIT,15,91,0.2,1199.013
"red",WAIT,15,91,0.2,1213.978
"red",WAIT,15,91,0.2,1231.043
"red",WAIT,15,91,0.2,1249.038
"red",WAIT,15,91,0.2,1329.122
"red",WAIT,15,91,0.2,1409.109
"red",WAIT,15,91,0.2,1425.057
"red",WAIT,15,91,0.2,1442.055
"red",WAIT,15,91,0.2,1469.978
"blue",WAIT,15,91,0.2,1486.084
"red",WAIT,15,91,0.2,1502.026
"red",WAIT,15,91,0.2,1544.189
"red",WAIT,15,91,0.2,1613.0
"red",WAIT,15,91,0.2,1629.012
"red",WAIT,15,91,0.2,1664.978
"red",WAIT,15,91,0.2,1696.053
"red",WAIT,15,91,0.2,1715.978
"red",WAIT,15,91,0.2,1733.07
"red",WAIT,15,91,0.2,1782.978
"red",WAIT,15,91,0.2,1799.978
"red",WAIT,15,91,0.2,1815.003
"red",WAIT,15,91,0.2,1865.07
"red",WAIT,15,91,0.2,1919.079
"red",WAIT,15,91,0.2,1937.029
"red",WAIT,15,91,0.2,1989.122
"red",WAIT,15,91,0.2,2005.978
"blue",WAIT,15,91,0.2,2040.204
"red",WAIT,15,91,0.2,2117.978
"blue",WAIT,15,91,0.2,2134.114
"blue",WAIT,15,91,0.2,2148.351
"red",WAIT,15,91,0.2,2167.238
"blue",WAIT,15,91,0.2,2249.384
"red",WAIT,15,91,0.2,2262.232
"red",WAIT,15,91,0.2,2295.978
"blue",WAIT,15,91,0.2,2311.121
"red",WAIT,15,91,0.2,2326.011
"blue",WAIT,15,91,0.2,2357.078
"blue",WAIT,15,91,0.2,2373.978
"red",WAIT,15,91,0.2,2424.978
"red",WAIT,15,91,0.2,2461.14
"red",WAIT,15,91,0.2,24.334
"red",WAIT,15,91,0.2,40.214
"red",WAIT,15,91,0.2,56.191
"red",WAIT,15,91,0.2,86.978
"red",WAIT,15,91,0.2,102.188
"red",WAIT,15,91,0.2,119.298
"red",WAIT,15,91,0.2,135.989
"blue",WAIT,15,91,0.2,152.997
"red",WAIT,15,91,0.2,171.255
"red",WAIT,15,91,0.2,189.978
"red",WAIT,15,91,0.2,221.131
"red",WAIT,15,91,0.2,258.978
"red",WAIT,15,91,0.2,314.588
"red",WAIT,15,91,0.2,348.987
"red",WAIT,15,91,0.2,368.198
"red",WAIT,15,91,0.2,434.197
"red",WAIT,15,91,0.2,451.158
"red",WAIT,15,91,0.2,467.992
"red",WAIT,15,91,0.2,483.349
"red",WAIT,15,91,0.2,499.088
"red",WAIT,15,91,0.2,513.19
"red",WAIT,15,91,0.2,530.14
"red",WAIT,15,91,0.2,559.978
"red",WAIT,15,91,0.2,594.044
"red",WAIT,15,91,0.2,627.205
"red",WAIT,15,91,0.2,647.09
"red",WAIT,15,91,0.2,666.183
"red",WAIT,15,91,0.2,682.978
"red",WAIT,15,91,0.2,698.978
"red",WAIT,15,91,0.2,749.978
"red",WAIT,15,91,0.2,825.024
"red",WAIT,15,91,0.2,841.978
"red",WAIT,15,91,0.2,875.978
"red",WAIT,15,91,0.2,908.978
"red",WAIT,15,91,0.2,941.089
"red",WAIT,15,91,0.2,955.127
"red",WAIT,15,91,0.2,988.198
"red",WAIT,15,91,0.2,1025.103
"red",WAIT,15,91,0.2,1042.012
"blue",WAIT,15,91,0.2,1094.051
"red",WAIT,15,91,0.2,1126.066
"red",WAIT,15,91,0.2,1171.094
"red",WAIT,15,91,0.2,1221.331
"red",WAIT,15,91,0.2,1268.107
"red",WAIT,15,91,0.2,1354.11
"red",WAIT,15,91,0.2,1388.152
"red",WAIT,15,91,0.2,1402.13
"red",WAIT,15,91,0.2,1417.983
"red",WAIT,15,91,0.2,1438.397
"red",WAIT,15,91,0.2,1472.015
"red",WAIT,15,91,0.2,1504.312
"red",WAIT,15,91,0.2,1524.162
"red",WAIT,15,91,0.2,1561.026
"red",WAIT,15,91,0.2,1577.979
"blue",WAIT,15,91,0.2,1720.981
"red",WAIT,15,91,0.2,1782.017
"red",WAIT,15,91,0.2,1800.978
"blue",WAIT,15,91,0.2,1830.029
"red",WAIT,15,91,0.2,1858.217
"red",WAIT,15,91,0.2,1893.202
"red",WAIT,15,91,0.2,1909.978
"red",WAIT,15,91,0.2,1926.978
"red",WAIT,15,91,0.2,1942.224
"red",WAIT,15,91,0.2,1972.038
"red",WAIT,15,91,0.2,1997.999
"red",WAIT,15,91,0.2,2051.984
"red",WAIT,15,91,0.2,2080.028
"red",WAIT,15,91,0.2,2113.047
"red",WAIT,15,91,0.2,2133.085
"blue",WAIT,15,91,0.2,2149.978
"red",WAIT,15,91,0.2,2180.156
"red",WAIT,15,91,0.2,2195.978
"red",WAIT,15,91,0.2,2276.056
"red",WAIT,15,91,0.2,2304.166
"red",WAIT,15,91,0.2,2340.301
"red",WAIT,15,91,0.2,2376.067
"blue",WAIT,15,91,0.2,2428.141
"red",WAIT,15,91,0.2,2444.978
"red",WAIT,15,91,0.2,2459.062
"red",WAIT,15,91,0.2,2475.515
"blue",SWITCH,15,91,0.2,7.612
"red",WAIT,15,91,0.2,11.232
"blue",WAIT,15,91,0.2,43.978
"red",WAIT,15,91,0.2,63.065
"red",WAIT,15,91,0.2,78.978
"blue",SWITCH,15,91,0.2,87.345
"blue",WAIT,15,91,0.2,93.149
"red",WAIT,15,91,0.2,106.978
"red",WAIT,15,91,0.2,174.037
"blue",WAIT,15,91,0.2,202.002
"red",WAIT,15,91,0.2,215.083
"red",WAIT,15,91,0.2,234.12
"blue",WAIT,15,91,0.2,251.143
"red",WAIT,15,91,0.2,268.978
"blue",WAIT,15,91,0.2,286.209
"red",WAIT,15,91,0.2,302.978
"red",WAIT,15,91,0.2,380.175
"red",WAIT,15,91,0.2,442.989
"red",WAIT,15,91,0.2,460.978
"red",WAIT,15,91,0.2,479.117
"red",WAIT,15,91,0.2,495.979
"red",WAIT,15,91,0.2,510.978
"red",WAIT,15,91,0.2,523.978
"blue",WAIT,15,91,0.2,554.98
"red",WAIT,15,91,0.2,569.15
"red",WAIT,15,91,0.2,587.124
"blue",WAIT,15,91,0.2,636.014
"blue",WAIT,15,91,0.2,654.239
"red",WAIT,15,91,0.2,671.041
"blue",WAIT,15,91,0.2,714.978
"red",WAIT,15,91,0.2,734.052
"red",WAIT,15,91,0.2,752.032
"red",WAIT,15,91,0.2,784.978
"red",WAIT,15,91,0.2,799.998
"red",WAIT,15,91,0.2,830.978
"red",WAIT,15,91,0.2,846.115
"red",WAIT,15,91,0.2,860.986
"red",WAIT,15,91,0.2,877.978
"red",WAIT,15,91,0.2,937.978
"red",WAIT,15,91,0.2,955.17
"red",WAIT,15,91,0.2,1007.177
"red",WAIT,15,91,0.2,1037.148
"blue",WAIT,15,91,0.2,1094.087
"red",WAIT,15,91,0.2,1111.385
"red",WAIT,15,91,0.2,1125.138
"red",WAIT,15,91,0.2,1157.978
"red",WAIT,15,91,0.2,1192.119
"red",WAIT,15,91,0.2,1242.978
"blue",WAIT,15,91,0.2,1275.101
"red",WAIT,15,91,0.2,1302.978
"blue",WAIT,15,91,0.2,1351.372
"red",WAIT,15,91,0.2,1364.978
"red",WAIT,15,91,0.2,1383.039
"red",WAIT,15,91,0.2,1416.171
"red",WAIT,15,91,0.2,1465.004
"red",WAIT,15,91,0.2,1496.165
"blue",WAIT,15,91,0.2,1530.216
"red",WAIT,15,91,0.2,1562.978
"blue",WAIT,15,91,0.2,1596.978
"red",WAIT,15,91,0.2,1614.978
"red",WAIT,15,91,0.2,1630.088
"red",WAIT,15,91,0.2,1661.978
"red",WAIT,15,91,0.2,1680.049
"red",WAIT,15,91,0.2,1699.131
"red",WAIT,15,91,0.2,1715.127
"red",WAIT,15,91,0.2,1747.416
"red",WAIT,15,91,0.2,1804.978
"blue",WAIT,15,91,0.2,1821.147
"red",WAIT,15,91,0.2,1835.036
"blue",WAIT,15,91,0.2,1848.978
"red",WAIT,15,91,0.2,1896.179
"red",WAIT,15,91,0.2,1916.1
"red",WAIT,15,91,0.2,1948.978
"red",WAIT,15,91,0.2,1962.978
"red",WAIT,15,91,0.2,2003.13
"red",WAIT,15,91,0.2,2020.326
"red",WAIT,15,91,0.2,2038.98
"blue",WAIT,15,91,0.2,2057.978
"red",WAIT,15,91,0.2,2076.978
"red",WAIT,15,91,0.2,2092.978
"red",WAIT,15,91,0.2,2280.003
"red",WAIT,15,91,0.2,2296.044
"red",WAIT,15,91,0.2,2313.157
"red",WAIT,15,91,0.2,2352.036
"red",WAIT,15,91,0.2,2369.259
"red",WAIT,15,91,0.2,2385.046
"red",WAIT,15,91,0.2,2433.978
"red",WAIT,15,91,0.2,2468.979
"blue",SWITCH,15,91,0.2,8.045
"red",WAIT,15,91,0.2,29.993
"red",WAIT,15,91,0.2,64.823
"red",WAIT,15,91,0.2,153.167
"blue",WAIT,15,91,0.2,171.978
"blue",WAIT,15,91,0.2,191.334
"red",WAIT,15,91,0.2,208.213
"blue",SWITCH,15,91,0.2,243.237
"red",WAIT,15,91,0.2,305.049
"red",WAIT,15,91,0.2,342.099
"red",WAIT,15,91,0.2,393.978
"red",WAIT,15,91,0.2,411.213
"red",WAIT,15,91,0.2,449.231
"red",WAIT,15,91,0.2,485.353
"red",WAIT,15,91,0.2,528.978
"blue",WAIT,15,91,0.2,545.978
"red",WAIT,15,91,0.2,576.008
"red",WAIT,15,91,0.2,593.978
"red",WAIT,15,91,0.2,606.978
"red",WAIT,15,91,0.2,671.03
"blue",WAIT,15,91,0.2,687.162
"red",WAIT,15,91,0.2,731.978
"blue",WAIT,15,91,0.2,746.978
"red",WAIT,15,91,0.2,765.032
"red",WAIT,15,91,0.2,783.978
"red",WAIT,15,91,0.2,798.275
"blue",WAIT,15,91,0.2,851.35
"red",WAIT,15,91,0.2,869.034
"red",WAIT,15,91,0.2,883.463
"red",WAIT,15,91,0.2,933.984
"red",WAIT,15,91,0.2,951.041
"red",WAIT,15,91,0.2,969.223
"red",WAIT,15,91,0.2,983.978
"red",WAIT,15,91,0.2,1015.336
"blue",WAIT,15,91,0.2,1071.978
"red",WAIT,15,91,0.2,1089.978
"red",WAIT,15,91,0.2,1124.203
"red",WAIT,15,91,0.2,1139.373
"red",WAIT,15,91,0.2,1155.451
"red",WAIT,15,91,0.2,1171.066
"red",WAIT,15,91,0.2,1204.035
"red",WAIT,15,91,0.2,1221.188
"blue",WAIT,15,91,0.2,1239.191
"red",WAIT,15,91,0.2,1254.978
"red",WAIT,15,91,0.2,1274.987
"red",WAIT,15,91,0.2,1295.077
"red",WAIT,15,91,0.2,1326.035
"red",WAIT,15,91,0.2,1359.978
"red",WAIT,15,91,0.2,1392.978
"red",WAIT,15,91,0.2,1407.98
"red",WAIT,15,91,0.2,1476.98
"red",WAIT,15,91,0.2,1506.103
"red",WAIT,15,91,0.2,1555.978
"red",WAIT,15,91,0.2,1570.98
"red",WAIT,15,91,0.2,1605.978
"red",WAIT,15,91,0.2,1657.001
"red",WAIT,15,91,0.2,1710.978
"red",WAIT,15,91,0.2,1744.054
"red",WAIT,15,91,0.2,1813.229
"red",WAIT,15,91,0.2,1830.0
"red",WAIT,15,91,0.2,1915.366
"red",WAIT,15,91,0.2,1948.978
"red",WAIT,15,91,0.2,1965.012
"red",WAIT,15,91,0.2,2014.124
"red",WAIT,15,91,0.2,2027.187
"red",WAIT,15,91,0.2,2040.191
"red",WAIT,15,91,0.2,2058.002
"red",WAIT,15,91,0.2,2071.978
"red",WAIT,15,91,0.2,2139.978
"red",WAIT,15,91,0.2,2158.067
"red",WAIT,15,91,0.2,2175.005
"red",WAIT,15,91,0.2,2209.979
"red",WAIT,15,91,0.2,2226.978
"blue",WAIT,15,91,0.2,2245.044
"red",WAIT,15,91,0.2,2262.087
"red",WAIT,15,91,0.2,2313.143
"red",WAIT,15,91,0.2,2347.002
"red",WAIT,15,91,0.2,2365.978
"red",WAIT,15,91,0.2,2400.018
"red",WAIT,15,91,0.2,2452.079
"red",WAIT,15,91,0.2,2484.406
"red",WAIT,15,91,0.2,2521.004
"blue",SWITCH,15,91,0.2,8.079
"blue",WAIT,15,91,0.2,11.699
"blue",SWITCH,15,91,0.2,19.692
"blue",SWITCH,15,91,0.2,27.06
"red",WAIT,15,91,0.2,30.68
"blue",SWITCH,15,91,0.2,39.283
"red",WAIT,15,91,0.2,46.026
"blue",SWITCH,15,91,0.2,55.088
"red",WAIT,15,91,0.2,62.306
"blue",SWITCH,15,91,0.2,72.182
"blue",SWITCH,15,91,0.2,91.085
"red",WAIT,15,91,0.2,98.978
"blue",SWITCH,15,91,0.2,108.461
"blue",SWITCH,15,91,0.2,132.711
"red",WAIT,15,91,0.2,153.131
"blue",WAIT,15,91,0.2,185.036
"red",WAIT,15,91,0.2,204.978
"red",WAIT,15,91,0.2,220.978
"red",SWITCH,15,91,0.2,253.12
"blue",WAIT,15,91,0.2,257.106
"red",WAIT,15,91,0.2,270.358
"red",WAIT,15,91,0.2,322.166
"red",WAIT,15,91,0.2,336.978
"blue",WAIT,15,91,0.2,352.091
"red",WAIT,15,91,0.2,367.066
"red",WAIT,15,91,0.2,386.108
"red",WAIT,15,91,0.2,400.116
"red",WAIT,15,91,0.2,418.026
"red",WAIT,15,91,0.2,435.082
"red",WAIT,15,91,0.2,462.978
"blue",WAIT,15,91,0.2,511.043
"red",WAIT,15,91,0.2,561.039
"red",WAIT,15,91,0.2,595.978
"red",WAIT,15,91,0.2,629.142
"blue",WAIT,15,91,0.2,658.032
"red",WAIT,15,91,0.2,676.264
"red",WAIT,15,91,0.2,691.014
"red",WAIT,15,91,0.2,738.982
"red",WAIT,15,91,0.2,787.282
"red",WAIT,15,91,0.2,804.079
"red",WAIT,15,91,0.2,841.015
"red",WAIT,15,91,0.2,854.244
"blue",WAIT,15,91,0.2,869.978
"red",WAIT,15,91,0.2,937.159
"red",WAIT,15,91,0.2,971.978
"blue",WAIT,15,91,0.2,1008.054
"red",WAIT,15,91,0.2,1025.014
"red",WAIT,15,91,0.2,1078.196
"red",WAIT,15,91,0.2,1094.978
"red",WAIT,15,91,0.2,1113.978
"red",WAIT,15,91,0.2,1131.075
"red",WAIT,15,91,0.2,1162.231
"red",WAIT,15,91,0.2,1175.978
"red",WAIT,15,91,0.2,1193.027
"red",WAIT,15,91,0.2,1208.978
"red",WAIT,15,91,0.2,1245.011
"blue",WAIT,15,91,0.2,1264.163
"red",WAIT,15,91,0.2,1283.128
"blue",WAIT,15,91,0.2,1317.978
"red",WAIT,15,91,0.2,1335.069
"red",WAIT,15,91,0.2,1351.011
"red",WAIT,15,91,0.2,1384.978
"red",WAIT,15,91,0.2,1401.99
"blue",WAIT,15,91,0.2,1419.205
"red",WAIT,15,91,0.2,1452.08
"red",WAIT,15,91,0.2,1465.022
"blue",WAIT,15,91,0.2,1484.978
"blue",WAIT,15,91,0.2,1502.144
"red",WAIT,15,91,0.2,1554.119
"red",WAIT,15,91,0.2,1567.145
"red",WAIT,15,91,0.2,1580.191
"red",WAIT,15,91,0.2,1594.439
"red",WAIT,15,91,0.2,1624.209
"red",WAIT,15,91,0.2,1641.254
"red",WAIT,15,91,0.2,1659.292
"blue",WAIT,15,91,0.2,1672.098
"red",WAIT,15,91,0.2,1706.978
"red",WAIT,15,91,0.2,1721.978
"blue",WAIT,15,91,0.2,1736.182
"red",WAIT,15,91,0.2,1755.283
"red",WAIT,15,91,0.2,1788.12
"red",WAIT,15,91,0.2,1804.15
"red",WAIT,15,91,0.2,1832.02
"red",WAIT,15,91,0.2,1864.978
"red",WAIT,15,91,0.2,1880.022
"red",WAIT,15,91,0.2,1894.001
"red",WAIT,15,91,0.2,1963.282
"red",WAIT,15,91,0.2,1977.978
"blue",WAIT,15,91,0.2,2013.108
"red",WAIT,15,91,0.2,2030.978
"red",WAIT,15,91,0.2,2049.099
"red",WAIT,15,91,0.2,2067.074
"red",WAIT,15,91,0.2,2113.978
"red",WAIT,15,91,0.2,2132.279
"red",WAIT,15,91,0.2,2146.239
"red",WAIT,15,91,0.2,2164.096
"red",WAIT,15,91,0.2,2214.089
"red",WAIT,15,91,0.2,2226.999
"red",WAIT,15,91,0.2,2241.208
"red",WAIT,15,91,0.2,2258.252
"red",WAIT,15,91,0.2,2311.217
"red",WAIT,15,91,0.2,2403.077
"red",WAIT,15,91,0.2,2418.98
"red",WAIT,15,91,0.2,2452.98
"red",WAIT,15,91,0.2,2470.153
"blue",SWITCH,15,91,0.2,6.847
"red",WAIT,15,91,0.2,10.978
"red",WAIT,15,91,0.2,42.071
"red",WAIT,15,91,0.2,56.978
"red",WAIT,15,91,0.2,89.0
"red",WAIT,15,91,0.2,104.153
"red",WAIT,15,91,0.2,120.019
"red",WAIT,15,91,0.2,135.02
"red",WAIT,15,91,0.2,148.978
"red",WAIT,15,91,0.2,181.978
"red",WAIT,15,91,0.2,196.978
"red",WAIT,15,91,0.2,213.171
"red",WAIT,15,91,0.2,229.978
"blue",WAIT,15,91,0.2,246.978
"red",WAIT,15,91,0.2,281.041
"blue",WAIT,15,91,0.2,337.312
"red",WAIT,15,91,0.2,356.164
"blue",WAIT,15,91,0.2,370.988
"red",WAIT,15,91,0.2,386.082
"blue",WAIT,15,91,0.2,422.435
"red",WAIT,15,91,0.2,456.105
"red",WAIT,15,91,0.2,489.258
"blue",WAIT,15,91,0.2,507.089
"red",WAIT,15,91,0.2,538.015
"red",WAIT,15,91,0.2,633.211
"blue",WAIT,15,91,0.2,647.978
"blue",WAIT,15,91,0.2,680.161
"red",WAIT,15,91,0.2,696.237
"red",WAIT,15,91,0.2,712.008
"red",WAIT,15,91,0.2,731.237
"red",WAIT,15,91,0.2,750.01
"red",WAIT,15,91,0.2,786.147
"red",WAIT,15,91,0.2,814.983
"red",WAIT,15,91,0.2,856.007
"red",WAIT,15,91,0.2,893.096
"red",WAIT,15,91,0.2,913.029
"red",WAIT,15,91,0.2,959.022
"red",WAIT,15,91,0.2,975.204
"red",WAIT,15,91,0.2,1140.072
"red",WAIT,15,91,0.2,1155.04
"red",WAIT,15,91,0.2,1170.128
"red",WAIT,15,91,0.2,1186.978
"red",WAIT,15,91,0.2,1220.978
"red",WAIT,15,91,0.2,1236.14
"red",WAIT,15,91,0.2,1301.008
"red",WAIT,15,91,0.2,1315.978
"red",WAIT,15,91,0.2,1349.252
"red",WAIT,15,91,0.2,1382.026
"blue",WAIT,15,91,0.2,1397.978
"red",WAIT,15,91,0.2,1415.119
"red",WAIT,15,91,0.2,1465.15
"red",WAIT,15,91,0.2,1497.102
"red",WAIT,15,91,0.2,1532.991
"red",WAIT,15,91,0.2,1566.097
"blue",WAIT,15,91,0.2,1584.978
"blue",WAIT,15,91,0.2,1637.978
"red",WAIT,15,91,0.2,1684.029
"red",WAIT,15,91,0.2,1732.978
"red",WAIT,15,91,0.2,1749.978
"red",WAIT,15,91,0.2,1764.979
"red",WAIT,15,91,0.2,1784.016
"red",WAIT,15,91,0.2,1802.978
"red",WAIT,15,91,0.2,1833.093
"blue",WAIT,15,91,0.2,1860.067
"red",WAIT,15,91,0.2,1897.978
"blue",WAIT,15,91,0.2,1967.978
"blue",WAIT,15,91,0.2,2000.012
"red",WAIT,15,91,0.2,2018.0
"red",WAIT,15,91,0.2,2068.978
"red",WAIT,15,91,0.2,2099.993
"red",WAIT,15,91,0.2,2154.978
"red",WAIT,15,91,0.2,2184.03
"red",WAIT,15,91,0.2,2197.243
"red",WAIT,15,91,0.2,2252.048
"red",WAIT,15,91,0.2,2271.092
"red",WAIT,15,91,0.2,2359.978
"red",WAIT,15,91,0.2,2376.978
"red",WAIT,15,91,0.2,2445.009
"red",WAIT,15,91,0.2,2459.083
"red",WAIT,15,91,0.2,2475.07
"blue",SWITCH,15,91,0.2,5.842
"blue",SWITCH,15,91,0.2,12.685
"blue",SWITCH,15,91,0.2,36.209
"blue",WAIT,15,91,0.2,42.026
"red",WAIT,15,91,0.2,58.978
"blue",WAIT,15,91,0.2,76.11
"red",WAIT,15,91,0.2,124.042
"blue",WAIT,15,91,0.2,141.978
"red",WAIT,15,91,0.2,188.995
"red",WAIT,15,91,0.2,205.048
"red",WAIT,15,91,0.2,285.15
"red",WAIT,15,91,0.2,303.978
"red",WAIT,15,91,0.2,422.989
"red",WAIT,15,91,0.2,442.978
"red",WAIT,15,91,0.2,472.978
"blue",WAIT,15,91,0.2,491.009
"red",WAIT,15,91,0.2,563.978
"red",WAIT,15,91,0.2,595.071
"red",WAIT,15,91,0.2,608.978
"red",WAIT,15,91,0.2,625.978
"blue",WAIT,15,91,0.2,643.978
"blue",WAIT,15,91,0.2,662.052
"red",WAIT,15,91,0.2,722.214
"red",WAIT,15,91,0.2,754.101
"red",WAIT,15,91,0.2,786.978
"red",WAIT,15,91,0.2,801.059
"red",WAIT,15,91,0.2,878.075
"blue",WAIT,15,91,0.2,894.988
"red",WAIT,15,91,0.2,961.244
"red",WAIT,15,91,0.2,979.978
"red",WAIT,15,91,0.2,997.004
"red",WAIT,15,91,0.2,1032.017
"red",WAIT,15,91,0.2,1063.048
"red",WAIT,15,91,0.2,1079.322
"red",WAIT,15,91,0.2,1108.174
"red",WAIT,15,91,0.2,1126.284
"red",WAIT,15,91,0.2,1143.035
"red",WAIT,15,91,0.2,1160.019
"red",WAIT,15,91,0.2,1248.131
"red",WAIT,15,91,0.2,1317.978
"red",WAIT,15,91,0.2,1366.982
"red",WAIT,15,91,0.2,1384.023
"blue",WAIT,15,91,0.2,1398.186
"red",WAIT,15,91,0.2,1411.978
"red",WAIT,15,91,0.2,1466.047
"blue",WAIT,15,91,0.2,1483.978
"red",WAIT,15,91,0.2,1520.015
"red",WAIT,15,91,0.2,1534.978
"red",WAIT,15,91,0.2,1570.0
"red",WAIT,15,91,0.2,1597.978
"red",WAIT,15,91,0.2,1654.978
"blue",WAIT,15,91,0.2,1696.999
"red",WAIT,15,91,0.2,1711.978
"red",WAIT,15,91,0.2,1751.075
"red",WAIT,15,91,0.2,1767.981
"red",WAIT,15,91,0.2,1787.02
"red",WAIT,15,91,0.2,1803.086
"red",WAIT,15,91,0.2,1834.181
"blue",WAIT,15,91,0.2,1849.978
"red",WAIT,15,91,0.2,1866.087
"red",WAIT,15,91,0.2,1881.978
"red",WAIT,15,91,0.2,1993.13
"red",WAIT,15,91,0.2,2008.978
"blue",WAIT,15,91,0.2,2024.978
"red",WAIT,15,91,0.2,2059.993
"red",WAIT,15,91,0.2,2077.071
"red",WAIT,15,91,0.2,2126.002
